date,department,day_of_week,month,expected_patients,capacity,occupancy_ratio,avg_waiting_time,doctors_available,had_event,event_severity
2026-05-31,Emergency,6,5,43,100,0.43,13.4,3,0,none
2026-05-31,OPD - General Medicine,6,5,78,150,0.52,14.2,7,0,none
2026-05-31,Cardiology,6,5,33,60,0.55,14.2,2,0,none
2026-05-31,Orthopedics,6,5,23,50,0.46,15.3,2,0,none
2026-05-31,Pediatrics,6,5,43,70,0.614,14.9,2,0,none
2026-05-31,Radiology,6,5,23,40,0.575,13.8,2,0,none
2026-06-01,Emergency,0,6,60,100,0.6,15.7,3,0,none
2026-06-01,OPD - General Medicine,0,6,114,150,0.76,25.5,7,0,none
2026-06-01,Cardiology,0,6,44,60,0.733,16.8,3,0,none
2026-06-01,Orthopedics,0,6,36,50,0.72,19.0,2,0,none
2026-06-01,Pediatrics,0,6,54,70,0.771,26.0,3,0,none
2026-06-01,Radiology,0,6,32,40,0.8,27.0,1,0,none
2026-06-02,Emergency,1,6,51,100,0.51,16.7,5,0,none
2026-06-02,OPD - General Medicine,1,6,102,150,0.68,12.8,7,0,none
2026-06-02,Cardiology,1,6,34,60,0.567,16.9,2,0,none
2026-06-02,Orthopedics,1,6,31,50,0.62,16.8,2,0,none
2026-06-02,Pediatrics,1,6,34,70,0.486,16.4,3,0,none
2026-06-02,Radiology,1,6,25,40,0.625,14.6,1,0,none
2026-06-03,Emergency,2,6,56,100,0.56,16.9,5,0,none
2026-06-03,OPD - General Medicine,2,6,114,150,0.76,22.8,7,0,none
2026-06-03,Cardiology,2,6,37,60,0.617,16.7,3,0,none
2026-06-03,Orthopedics,2,6,29,50,0.58,14.1,2,0,none
2026-06-03,Pediatrics,2,6,44,70,0.629,13.4,3,0,none
2026-06-03,Radiology,2,6,18,40,0.45,14.5,1,0,none
2026-06-04,Emergency,3,6,58,100,0.58,13.4,3,0,none
2026-06-04,OPD - General Medicine,3,6,129,150,0.86,36.8,7,0,none
2026-06-04,Cardiology,3,6,40,60,0.667,15.1,3,0,none
2026-06-04,Orthopedics,3,6,28,50,0.56,13.3,2,0,none
2026-06-04,Pediatrics,3,6,40,70,0.571,16.7,3,0,none
2026-06-04,Radiology,3,6,19,40,0.475,14.3,2,0,none
2026-06-05,Emergency,4,6,60,100,0.6,14.5,3,0,none
2026-06-05,OPD - General Medicine,4,6,105,150,0.7,13.6,6,0,none
2026-06-05,Cardiology,4,6,30,60,0.5,14.6,2,0,none
2026-06-05,Orthopedics,4,6,29,50,0.58,16.7,2,0,none
2026-06-05,Pediatrics,4,6,42,70,0.6,15.1,3,0,none
2026-06-05,Radiology,4,6,18,40,0.45,15.3,2,0,none
2026-06-06,Emergency,5,6,44,100,0.44,14.9,4,0,none
2026-06-06,OPD - General Medicine,5,6,90,150,0.6,15.7,7,0,none
2026-06-06,Cardiology,5,6,24,60,0.4,13.8,2,0,none
2026-06-06,Orthopedics,5,6,17,50,0.34,15.1,2,0,none
2026-06-06,Pediatrics,5,6,33,70,0.471,13.2,2,0,none
2026-06-06,Radiology,5,6,17,40,0.425,17.2,2,0,none
2026-06-07,Emergency,6,6,47,100,0.47,14.7,5,0,none
2026-06-07,OPD - General Medicine,6,6,65,150,0.433,16.9,6,0,none
2026-06-07,Cardiology,6,6,25,60,0.417,15.1,2,0,none
2026-06-07,Orthopedics,6,6,24,50,0.48,13.9,2,0,none
2026-06-07,Pediatrics,6,6,26,70,0.371,14.0,3,0,none
2026-06-07,Radiology,6,6,17,40,0.425,14.0,1,0,none
2026-06-08,Emergency,0,6,77,100,0.77,20.2,4,0,none
2026-06-08,OPD - General Medicine,0,6,150,150,1.0,58.2,5,0,none
2026-06-08,Cardiology,0,6,45,60,0.75,19.4,2,0,none
2026-06-08,Orthopedics,0,6,32,50,0.64,14.2,2,0,none
2026-06-08,Pediatrics,0,6,49,70,0.7,13.0,3,0,none
2026-06-08,Radiology,0,6,24,40,0.6,13.7,1,0,none
2026-06-09,Emergency,1,6,54,100,0.54,13.5,4,0,none
2026-06-09,OPD - General Medicine,1,6,107,150,0.713,17.5,7,0,none
2026-06-09,Cardiology,1,6,37,60,0.617,13.4,3,0,none
2026-06-09,Orthopedics,1,6,26,50,0.52,13.8,2,0,none
2026-06-09,Pediatrics,1,6,31,70,0.443,15.8,3,0,none
2026-06-09,Radiology,1,6,24,40,0.6,15.6,1,0,none
2026-06-10,Emergency,2,6,61,100,0.61,14.0,4,0,none
2026-06-10,OPD - General Medicine,2,6,124,150,0.827,30.8,7,0,none
2026-06-10,Cardiology,2,6,38,60,0.633,14.6,2,0,none
2026-06-10,Orthopedics,2,6,31,50,0.62,13.3,1,0,none
2026-06-10,Pediatrics,2,6,32,70,0.457,17.1,3,0,none
2026-06-10,Radiology,2,6,23,40,0.575,15.2,1,0,none
2026-06-11,Emergency,3,6,46,100,0.46,13.8,3,0,none
2026-06-11,OPD - General Medicine,3,6,126,150,0.84,32.2,7,0,none
2026-06-11,Cardiology,3,6,43,60,0.717,14.8,2,0,none
2026-06-11,Orthopedics,3,6,27,50,0.54,13.4,1,0,none
2026-06-11,Pediatrics,3,6,37,70,0.529,12.9,2,0,none
2026-06-11,Radiology,3,6,23,40,0.575,14.0,1,0,none
2026-06-12,Emergency,4,6,55,100,0.55,12.8,4,0,none
2026-06-12,OPD - General Medicine,4,6,100,150,0.667,16.2,7,0,none
2026-06-12,Cardiology,4,6,29,60,0.483,16.5,2,0,none
2026-06-12,Orthopedics,4,6,24,50,0.48,13.0,2,0,none
2026-06-12,Pediatrics,4,6,38,70,0.543,14.4,3,0,none
2026-06-12,Radiology,4,6,20,40,0.5,17.1,1,0,none
2026-06-13,Emergency,5,6,41,100,0.41,17.1,5,0,none
2026-06-13,OPD - General Medicine,5,6,87,150,0.58,15.4,5,0,none
2026-06-13,Cardiology,5,6,26,60,0.433,16.5,2,0,none
2026-06-13,Orthopedics,5,6,20,50,0.4,14.4,2,0,none
2026-06-13,Pediatrics,5,6,26,70,0.371,14.8,3,0,none
2026-06-13,Radiology,5,6,14,40,0.35,15.8,1,0,none
2026-06-14,Emergency,6,6,48,100,0.48,16.4,5,0,none
2026-06-14,OPD - General Medicine,6,6,83,150,0.553,14.6,5,0,none
2026-06-14,Cardiology,6,6,26,60,0.433,13.7,3,0,none
2026-06-14,Orthopedics,6,6,17,50,0.34,15.0,2,0,none
2026-06-14,Pediatrics,6,6,28,70,0.4,15.3,2,0,none
2026-06-14,Radiology,6,6,19,40,0.475,14.9,1,0,none
2026-06-15,Emergency,0,6,69,100,0.69,13.3,3,0,none
2026-06-15,OPD - General Medicine,0,6,133,150,0.887,42.4,5,0,none
2026-06-15,Cardiology,0,6,43,60,0.717,16.1,3,0,none
2026-06-15,Orthopedics,0,6,35,50,0.7,13.7,2,0,none
2026-06-15,Pediatrics,0,6,52,70,0.743,21.2,2,0,none
2026-06-15,Radiology,0,6,27,40,0.675,14.6,1,0,none
2026-06-16,Emergency,1,6,50,100,0.5,13.9,4,0,none
2026-06-16,OPD - General Medicine,1,6,113,150,0.753,18.9,7,0,none
2026-06-16,Cardiology,1,6,37,60,0.617,14.7,2,0,none
2026-06-16,Orthopedics,1,6,26,50,0.52,14.3,1,0,none
2026-06-16,Pediatrics,1,6,43,70,0.614,13.0,3,0,none
2026-06-16,Radiology,1,6,20,40,0.5,15.3,1,0,none
2026-06-17,Emergency,2,6,64,100,0.64,15.0,3,0,none
2026-06-17,OPD - General Medicine,2,6,91,150,0.607,13.2,6,0,none
2026-06-17,Cardiology,2,6,28,60,0.467,13.4,2,0,none
2026-06-17,Orthopedics,2,6,42,50,0.84,32.9,2,1,critical
2026-06-17,Pediatrics,2,6,43,70,0.614,14.9,3,0,none
2026-06-17,Radiology,2,6,28,40,0.7,14.6,1,0,none
2026-06-18,Emergency,3,6,64,100,0.64,16.4,4,0,none
2026-06-18,OPD - General Medicine,3,6,93,150,0.62,15.3,7,0,none
2026-06-18,Cardiology,3,6,39,60,0.65,14.7,2,0,none
2026-06-18,Orthopedics,3,6,24,50,0.48,13.3,1,0,none
2026-06-18,Pediatrics,3,6,53,70,0.757,20.1,2,0,none
2026-06-18,Radiology,3,6,21,40,0.525,15.3,1,0,none
2026-06-19,Emergency,4,6,54,100,0.54,15.3,3,0,none
2026-06-19,OPD - General Medicine,4,6,140,150,0.933,41.1,7,0,none
2026-06-19,Cardiology,4,6,37,60,0.617,15.8,2,0,none
2026-06-19,Orthopedics,4,6,29,50,0.58,14.2,2,0,none
2026-06-19,Pediatrics,4,6,38,70,0.543,13.5,2,0,none
2026-06-19,Radiology,4,6,22,40,0.55,15.1,1,0,none
2026-06-20,Emergency,5,6,38,100,0.38,16.4,5,0,none
2026-06-20,OPD - General Medicine,5,6,71,150,0.473,14.3,6,0,none
2026-06-20,Cardiology,5,6,26,60,0.433,14.4,3,0,none
2026-06-20,Orthopedics,5,6,23,50,0.46,13.9,2,0,none
2026-06-20,Pediatrics,5,6,35,70,0.5,15.2,2,0,none
2026-06-20,Radiology,5,6,16,40,0.4,14.5,1,0,none
2026-06-21,Emergency,6,6,37,100,0.37,16.6,3,0,none
2026-06-21,OPD - General Medicine,6,6,90,150,0.6,14.2,8,0,none
2026-06-21,Cardiology,6,6,27,60,0.45,13.2,2,0,none
2026-06-21,Orthopedics,6,6,20,50,0.4,16.8,1,0,none
2026-06-21,Pediatrics,6,6,33,70,0.471,14.2,2,0,none
2026-06-21,Radiology,6,6,21,40,0.525,15.8,1,0,none
2026-06-22,Emergency,0,6,71,100,0.71,15.5,3,0,none
2026-06-22,OPD - General Medicine,0,6,112,150,0.747,19.1,5,0,none
2026-06-22,Cardiology,0,6,52,60,0.867,40.2,2,0,none
2026-06-22,Orthopedics,0,6,27,50,0.54,17.1,1,0,none
2026-06-22,Pediatrics,0,6,41,70,0.586,16.4,3,0,none
2026-06-22,Radiology,0,6,32,40,0.8,24.7,1,0,none
2026-06-23,Emergency,1,6,59,100,0.59,15.1,4,0,none
2026-06-23,OPD - General Medicine,1,6,112,150,0.747,19.5,5,0,none
2026-06-23,Cardiology,1,6,36,60,0.6,16.0,2,0,none
2026-06-23,Orthopedics,1,6,21,50,0.42,13.3,1,0,none
2026-06-23,Pediatrics,1,6,47,70,0.671,16.3,3,0,none
2026-06-23,Radiology,1,6,22,40,0.55,13.2,2,0,none
2026-06-24,Emergency,2,6,61,100,0.61,14.1,4,0,none
2026-06-24,OPD - General Medicine,2,6,115,150,0.767,19.6,6,0,none
2026-06-24,Cardiology,2,6,38,60,0.633,13.3,2,0,none
2026-06-24,Orthopedics,2,6,24,50,0.48,16.3,2,0,none
2026-06-24,Pediatrics,2,6,48,70,0.686,15.3,3,0,none
2026-06-24,Radiology,2,6,24,40,0.6,16.8,2,0,none
2026-06-25,Emergency,3,6,57,100,0.57,13.4,5,0,none
2026-06-25,OPD - General Medicine,3,6,110,150,0.733,20.6,8,0,none
2026-06-25,Cardiology,3,6,38,60,0.633,14.4,2,0,none
2026-06-25,Orthopedics,3,6,28,50,0.56,16.0,1,0,none
2026-06-25,Pediatrics,3,6,39,70,0.557,15.8,3,0,none
2026-06-25,Radiology,3,6,21,40,0.525,14.8,1,0,none
2026-06-26,Emergency,4,6,53,100,0.53,15.1,5,0,none
2026-06-26,OPD - General Medicine,4,6,119,150,0.793,28.0,7,0,none
2026-06-26,Cardiology,4,6,46,60,0.767,20.4,2,0,none
2026-06-26,Orthopedics,4,6,28,50,0.56,17.2,2,0,none
2026-06-26,Pediatrics,4,6,27,70,0.386,13.1,2,0,none
2026-06-26,Radiology,4,6,19,40,0.475,13.3,1,0,none
2026-06-27,Emergency,5,6,35,100,0.35,14.5,3,0,none
2026-06-27,OPD - General Medicine,5,6,97,150,0.647,16.9,7,0,none
2026-06-27,Cardiology,5,6,28,60,0.467,17.0,3,0,none
2026-06-27,Orthopedics,5,6,17,50,0.34,12.8,1,0,none
2026-06-27,Pediatrics,5,6,35,70,0.5,15.3,3,0,none
2026-06-27,Radiology,5,6,13,40,0.325,16.0,1,0,none
2026-06-28,Emergency,6,6,33,100,0.33,16.0,4,0,none
2026-06-28,OPD - General Medicine,6,6,75,150,0.5,13.3,7,0,none
2026-06-28,Cardiology,6,6,21,60,0.35,14.0,2,0,none
2026-06-28,Orthopedics,6,6,22,50,0.44,16.1,2,0,none
2026-06-28,Pediatrics,6,6,28,70,0.4,15.2,2,0,none
2026-06-28,Radiology,6,6,14,40,0.35,16.9,1,0,none
2026-06-29,Emergency,0,6,70,100,0.7,15.5,4,0,none
2026-06-29,OPD - General Medicine,0,6,131,150,0.873,33.8,6,0,none
2026-06-29,Cardiology,0,6,46,60,0.767,21.4,3,0,none
2026-06-29,Orthopedics,0,6,37,50,0.74,17.6,2,0,none
2026-06-29,Pediatrics,0,6,40,70,0.571,15.0,3,0,none
2026-06-29,Radiology,0,6,33,40,0.825,29.3,1,0,none
2026-06-30,Emergency,1,6,61,100,0.61,15.0,5,0,none
2026-06-30,OPD - General Medicine,1,6,100,150,0.667,16.9,5,0,none
2026-06-30,Cardiology,1,6,41,60,0.683,16.0,2,0,none
2026-06-30,Orthopedics,1,6,38,50,0.76,25.2,2,0,none
2026-06-30,Pediatrics,1,6,37,70,0.529,16.5,3,0,none
2026-06-30,Radiology,1,6,22,40,0.55,14.1,1,0,none
2026-07-01,Emergency,2,7,52,100,0.52,14.3,4,0,none
2026-07-01,OPD - General Medicine,2,7,93,150,0.62,15.2,7,0,none
2026-07-01,Cardiology,2,7,41,60,0.683,12.8,3,0,none
2026-07-01,Orthopedics,2,7,23,50,0.46,14.4,2,0,none
2026-07-01,Pediatrics,2,7,38,70,0.543,16.5,3,0,none
2026-07-01,Radiology,2,7,23,40,0.575,12.9,1,0,none
2026-07-02,Emergency,3,7,50,100,0.5,15.1,4,0,none
2026-07-02,OPD - General Medicine,3,7,98,150,0.653,13.9,7,0,none
2026-07-02,Cardiology,3,7,42,60,0.7,14.6,3,0,none
2026-07-02,Orthopedics,3,7,26,50,0.52,16.7,2,0,none
2026-07-02,Pediatrics,3,7,41,70,0.586,15.8,2,0,none
2026-07-02,Radiology,3,7,26,40,0.65,14.6,1,0,none
2026-07-03,Emergency,4,7,60,100,0.6,15.3,3,0,none
2026-07-03,OPD - General Medicine,4,7,107,150,0.713,18.5,8,0,none
2026-07-03,Cardiology,4,7,32,60,0.533,14.3,2,0,none
2026-07-03,Orthopedics,4,7,35,50,0.7,15.8,1,0,none
2026-07-03,Pediatrics,4,7,36,70,0.514,15.9,3,0,none
2026-07-03,Radiology,4,7,23,40,0.575,16.4,2,0,none
2026-07-04,Emergency,5,7,39,100,0.39,15.8,4,0,none
2026-07-04,OPD - General Medicine,5,7,82,150,0.547,14.1,8,0,none
2026-07-04,Cardiology,5,7,29,60,0.483,13.6,2,0,none
2026-07-04,Orthopedics,5,7,21,50,0.42,17.2,2,0,none
2026-07-04,Pediatrics,5,7,31,70,0.443,16.5,2,0,none
2026-07-04,Radiology,5,7,16,40,0.4,13.6,1,0,none
2026-07-05,Emergency,6,7,43,100,0.43,12.8,3,0,none
2026-07-05,OPD - General Medicine,6,7,57,150,0.38,15.3,6,0,none
2026-07-05,Cardiology,6,7,26,60,0.433,14.8,2,0,none
2026-07-05,Orthopedics,6,7,19,50,0.38,14.9,2,0,none
2026-07-05,Pediatrics,6,7,26,70,0.371,17.2,2,0,none
2026-07-05,Radiology,6,7,13,40,0.325,13.8,1,0,none
2026-07-06,Emergency,0,7,66,100,0.66,17.2,5,0,none
2026-07-06,OPD - General Medicine,0,7,117,150,0.78,22.8,7,0,none
2026-07-06,Cardiology,0,7,44,60,0.733,18.3,2,0,none
2026-07-06,Orthopedics,0,7,31,50,0.62,15.3,2,0,none
2026-07-06,Pediatrics,0,7,59,70,0.843,28.0,3,0,none
2026-07-06,Radiology,0,7,29,40,0.725,18.7,1,0,none
2026-07-07,Emergency,1,7,55,100,0.55,16.0,5,0,none
2026-07-07,OPD - General Medicine,1,7,94,150,0.627,17.2,8,0,none
2026-07-07,Cardiology,1,7,32,60,0.533,16.2,2,0,none
2026-07-07,Orthopedics,1,7,25,50,0.5,13.3,2,0,none
2026-07-07,Pediatrics,1,7,41,70,0.586,15.9,3,0,none
2026-07-07,Radiology,1,7,30,40,0.75,21.1,1,0,none
2026-07-08,Emergency,2,7,53,100,0.53,14.8,3,0,none
2026-07-08,OPD - General Medicine,2,7,127,150,0.847,30.6,6,0,none
2026-07-08,Cardiology,2,7,36,60,0.6,15.1,2,0,none
2026-07-08,Orthopedics,2,7,24,50,0.48,17.1,1,0,none
2026-07-08,Pediatrics,2,7,31,70,0.443,16.7,3,0,none
2026-07-08,Radiology,2,7,20,40,0.5,14.8,1,0,none
2026-07-09,Emergency,3,7,55,100,0.55,14.9,4,0,none
2026-07-09,OPD - General Medicine,3,7,90,150,0.6,15.2,7,0,none
2026-07-09,Cardiology,3,7,34,60,0.567,13.0,2,0,none
2026-07-09,Orthopedics,3,7,26,50,0.52,13.1,2,0,none
2026-07-09,Pediatrics,3,7,43,70,0.614,14.2,3,0,none
2026-07-09,Radiology,3,7,24,40,0.6,14.8,1,0,none
2026-07-10,Emergency,4,7,50,100,0.5,13.0,4,0,none
2026-07-10,OPD - General Medicine,4,7,100,150,0.667,17.0,6,0,none
2026-07-10,Cardiology,4,7,38,60,0.633,16.2,2,0,none
2026-07-10,Orthopedics,4,7,26,50,0.52,14.1,2,0,none
2026-07-10,Pediatrics,4,7,42,70,0.6,17.2,3,0,none
2026-07-10,Radiology,4,7,22,40,0.55,13.6,1,0,none
2026-07-11,Emergency,5,7,44,100,0.44,15.6,4,0,none
2026-07-11,OPD - General Medicine,5,7,87,150,0.58,14.7,8,0,none
2026-07-11,Cardiology,5,7,22,60,0.367,13.0,2,0,none
2026-07-11,Orthopedics,5,7,21,50,0.42,17.2,1,0,none
2026-07-11,Pediatrics,5,7,26,70,0.371,16.1,3,0,none
2026-07-11,Radiology,5,7,20,40,0.5,14.2,1,0,none
2026-07-12,Emergency,6,7,44,100,0.44,16.1,4,0,none
2026-07-12,OPD - General Medicine,6,7,87,150,0.58,15.9,7,0,none
2026-07-12,Cardiology,6,7,26,60,0.433,16.1,2,0,none
2026-07-12,Orthopedics,6,7,24,50,0.48,15.6,2,0,none
2026-07-12,Pediatrics,6,7,26,70,0.371,14.5,3,0,none
2026-07-12,Radiology,6,7,17,40,0.425,15.9,1,0,none
2026-07-13,Emergency,0,7,66,100,0.66,13.5,3,0,none
2026-07-13,OPD - General Medicine,0,7,124,150,0.827,32.8,6,0,none
2026-07-13,Cardiology,0,7,44,60,0.733,16.5,2,0,none
2026-07-13,Orthopedics,0,7,32,50,0.64,17.1,2,0,none
2026-07-13,Pediatrics,0,7,43,70,0.614,15.3,3,0,none
2026-07-13,Radiology,0,7,33,40,0.825,34.2,1,0,none
2026-07-14,Emergency,1,7,55,100,0.55,15.6,4,0,none
2026-07-14,OPD - General Medicine,1,7,100,150,0.667,15.0,7,0,none
2026-07-14,Cardiology,1,7,36,60,0.6,14.0,2,0,none
2026-07-14,Orthopedics,1,7,26,50,0.52,15.3,2,0,none
2026-07-14,Pediatrics,1,7,38,70,0.543,13.6,3,0,none
2026-07-14,Radiology,1,7,21,40,0.525,15.5,1,0,none
2026-07-15,Emergency,2,7,53,100,0.53,16.3,3,0,none
2026-07-15,OPD - General Medicine,2,7,89,150,0.593,17.0,7,0,none
2026-07-15,Cardiology,2,7,45,60,0.75,18.5,2,0,none
2026-07-15,Orthopedics,2,7,26,50,0.52,13.7,1,0,none
2026-07-15,Pediatrics,2,7,37,70,0.529,16.9,2,0,none
2026-07-15,Radiology,2,7,27,40,0.675,16.3,1,0,none
2026-07-16,Emergency,3,7,51,100,0.51,15.1,4,0,none
2026-07-16,OPD - General Medicine,3,7,104,150,0.693,13.0,5,0,none
2026-07-16,Cardiology,3,7,31,60,0.517,14.2,2,0,none
2026-07-16,Orthopedics,3,7,27,50,0.54,15.7,2,0,none
2026-07-16,Pediatrics,3,7,41,70,0.586,14.4,3,0,none
2026-07-16,Radiology,3,7,25,40,0.625,15.5,1,0,none
2026-07-17,Emergency,4,7,51,100,0.51,13.5,4,0,none
2026-07-17,OPD - General Medicine,4,7,95,150,0.633,12.8,7,0,none
2026-07-17,Cardiology,4,7,36,60,0.6,14.2,2,0,none
2026-07-17,Orthopedics,4,7,31,50,0.62,15.8,1,0,none
2026-07-17,Pediatrics,4,7,42,70,0.6,16.4,3,0,none
2026-07-17,Radiology,4,7,23,40,0.575,13.6,1,0,none
2026-07-18,Emergency,5,7,38,100,0.38,17.1,4,0,none
2026-07-18,OPD - General Medicine,5,7,87,150,0.58,13.3,6,0,none
2026-07-18,Cardiology,5,7,32,60,0.533,16.5,2,0,none
2026-07-18,Orthopedics,5,7,19,50,0.38,13.7,1,0,none
2026-07-18,Pediatrics,5,7,35,70,0.5,12.8,3,0,none
2026-07-18,Radiology,5,7,19,40,0.475,14.0,1,0,none
2026-07-19,Emergency,6,7,38,100,0.38,13.3,4,0,none
2026-07-19,OPD - General Medicine,6,7,81,150,0.54,16.7,5,0,none
2026-07-19,Cardiology,6,7,29,60,0.483,13.5,3,0,none
2026-07-19,Orthopedics,6,7,22,50,0.44,14.0,2,0,none
2026-07-19,Pediatrics,6,7,24,70,0.343,16.3,3,0,none
2026-07-19,Radiology,6,7,16,40,0.4,14.9,1,0,none
2026-07-20,Emergency,0,7,73,100,0.73,17.0,3,0,none
2026-07-20,OPD - General Medicine,0,7,110,150,0.733,21.7,5,0,none
2026-07-20,Cardiology,0,7,55,60,0.917,43.6,3,0,none
2026-07-20,Orthopedics,0,7,36,50,0.72,19.7,2,0,none
2026-07-20,Pediatrics,0,7,48,70,0.686,14.1,3,0,none
2026-07-20,Radiology,0,7,25,40,0.625,13.8,1,0,none
2026-07-21,Emergency,1,7,51,100,0.51,14.4,5,0,none
2026-07-21,OPD - General Medicine,1,7,132,150,0.88,31.6,5,0,none
2026-07-21,Cardiology,1,7,27,60,0.45,14.6,2,0,none
2026-07-21,Orthopedics,1,7,21,50,0.42,13.9,2,0,none
2026-07-21,Pediatrics,1,7,43,70,0.614,16.0,3,0,none
2026-07-21,Radiology,1,7,20,40,0.5,16.7,1,0,none
2026-07-22,Emergency,2,7,44,100,0.44,14.4,4,0,none
2026-07-22,OPD - General Medicine,2,7,107,150,0.713,16.8,5,0,none
2026-07-22,Cardiology,2,7,36,60,0.6,13.5,2,0,none
2026-07-22,Orthopedics,2,7,24,50,0.48,13.8,2,0,none
2026-07-22,Pediatrics,2,7,39,70,0.557,16.8,3,0,none
2026-07-22,Radiology,2,7,23,40,0.575,14.9,1,0,none
2026-07-23,Emergency,3,7,57,100,0.57,13.6,3,0,none
2026-07-23,OPD - General Medicine,3,7,99,150,0.66,13.2,7,0,none
2026-07-23,Cardiology,3,7,37,60,0.617,16.2,2,0,none
2026-07-23,Orthopedics,3,7,25,50,0.5,15.9,2,0,none
2026-07-23,Pediatrics,3,7,42,70,0.6,16.3,3,0,none
2026-07-23,Radiology,3,7,20,40,0.5,16.2,1,0,none
2026-07-24,Emergency,4,7,55,100,0.55,15.0,4,0,none
2026-07-24,OPD - General Medicine,4,7,111,150,0.74,18.3,7,0,none
2026-07-24,Cardiology,4,7,43,60,0.717,18.7,3,0,none
2026-07-24,Orthopedics,4,7,31,50,0.62,15.7,2,0,none
2026-07-24,Pediatrics,4,7,39,70,0.557,15.4,3,0,none
2026-07-24,Radiology,4,7,24,40,0.6,13.1,1,0,none
2026-07-25,Emergency,5,7,42,100,0.42,15.8,4,0,none
2026-07-25,OPD - General Medicine,5,7,68,150,0.453,13.3,5,0,none
2026-07-25,Cardiology,5,7,26,60,0.433,17.1,2,0,none
2026-07-25,Orthopedics,5,7,21,50,0.42,16.0,2,0,none
2026-07-25,Pediatrics,5,7,33,70,0.471,16.4,2,0,none
2026-07-25,Radiology,5,7,16,40,0.4,17.0,2,0,none
2026-07-26,Emergency,6,7,39,100,0.39,14.0,3,0,none
2026-07-26,OPD - General Medicine,6,7,91,150,0.607,15.3,6,0,none
2026-07-26,Cardiology,6,7,24,60,0.4,13.9,2,0,none
2026-07-26,Orthopedics,6,7,21,50,0.42,13.1,2,0,none
2026-07-26,Pediatrics,6,7,27,70,0.386,16.1,2,0,none
2026-07-26,Radiology,6,7,17,40,0.425,13.7,1,0,none
2026-07-27,Emergency,0,7,78,100,0.78,26.4,5,0,none
2026-07-27,OPD - General Medicine,0,7,131,150,0.873,41.0,6,0,none
2026-07-27,Cardiology,0,7,43,60,0.717,18.5,2,0,none
2026-07-27,Orthopedics,0,7,35,50,0.7,16.2,2,0,none
2026-07-27,Pediatrics,0,7,61,70,0.871,38.9,2,0,none
2026-07-27,Radiology,0,7,28,40,0.7,14.7,2,0,none
2026-07-28,Emergency,1,7,58,100,0.58,16.7,3,0,none
2026-07-28,OPD - General Medicine,1,7,106,150,0.707,13.6,7,0,none
2026-07-28,Cardiology,1,7,36,60,0.6,16.2,2,0,none
2026-07-28,Orthopedics,1,7,29,50,0.58,16.2,2,0,none
2026-07-28,Pediatrics,1,7,39,70,0.557,15.6,2,0,none
2026-07-28,Radiology,1,7,25,40,0.625,13.2,1,0,none
2026-07-29,Emergency,2,7,52,100,0.52,14.1,5,0,none
2026-07-29,OPD - General Medicine,2,7,116,150,0.773,21.9,5,0,none
2026-07-29,Cardiology,2,7,38,60,0.633,16.7,3,0,none
2026-07-29,Orthopedics,2,7,30,50,0.6,14.9,2,0,none
2026-07-29,Pediatrics,2,7,42,70,0.6,14.0,2,0,none
2026-07-29,Radiology,2,7,24,40,0.6,14.7,1,0,none
2026-07-30,Emergency,3,7,56,100,0.56,17.0,4,0,none
2026-07-30,OPD - General Medicine,3,7,107,150,0.713,15.3,7,0,none
2026-07-30,Cardiology,3,7,30,60,0.5,16.6,2,0,none
2026-07-30,Orthopedics,3,7,26,50,0.52,14.8,2,0,none
2026-07-30,Pediatrics,3,7,35,70,0.5,13.3,3,0,none
2026-07-30,Radiology,3,7,25,40,0.625,13.9,1,0,none
2026-07-31,Emergency,4,7,70,100,0.7,13.8,4,1,critical
2026-07-31,OPD - General Medicine,4,7,120,150,0.8,24.5,7,0,none
2026-07-31,Cardiology,4,7,35,60,0.583,15.0,2,0,none
2026-07-31,Orthopedics,4,7,31,50,0.62,14.0,2,0,none
2026-07-31,Pediatrics,4,7,42,70,0.6,14.3,3,0,none
2026-07-31,Radiology,4,7,21,40,0.525,16.4,1,0,none
2026-08-01,Emergency,5,8,38,100,0.38,13.1,4,0,none
2026-08-01,OPD - General Medicine,5,8,84,150,0.56,15.3,7,0,none
2026-08-01,Cardiology,5,8,31,60,0.517,14.6,2,0,none
2026-08-01,Orthopedics,5,8,21,50,0.42,16.7,2,0,none
2026-08-01,Pediatrics,5,8,31,70,0.443,16.6,3,0,none
2026-08-01,Radiology,5,8,20,40,0.5,16.8,2,0,none
2026-08-02,Emergency,6,8,41,100,0.41,13.4,4,0,none
2026-08-02,OPD - General Medicine,6,8,79,150,0.527,17.1,6,0,none
2026-08-02,Cardiology,6,8,27,60,0.45,16.0,2,0,none
2026-08-02,Orthopedics,6,8,20,50,0.4,15.5,2,0,none
2026-08-02,Pediatrics,6,8,27,70,0.386,17.2,3,0,none
2026-08-02,Radiology,6,8,18,40,0.45,15.4,1,0,none
2026-08-03,Emergency,0,8,65,100,0.65,13.2,3,0,none
2026-08-03,OPD - General Medicine,0,8,147,150,0.98,43.2,7,0,none
2026-08-03,Cardiology,0,8,43,60,0.717,15.5,2,0,none
2026-08-03,Orthopedics,0,8,29,50,0.58,14.8,2,0,none
2026-08-03,Pediatrics,0,8,51,70,0.729,19.4,3,0,none
2026-08-03,Radiology,0,8,27,40,0.675,12.8,1,0,none
